CODDEPTO,DEPARTAMENTO,Codigo,MUNICIPIO,SE,CONFIRMADOS,ACTIVOS,FALLECIDOS,RECUPERADOS(*)
1,CHUQUISACA,10902,CULPINA,24,1,0,0,1
1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),24,4,4,0,0
2,LA PAZ,20101,LA PAZ,24,508,335,16,157
2,LA PAZ,20104,ACHOCALLA,24,10,10,0,0
2,LA PAZ,20105,EL ALTO,24,353,234,17,102
2,LA PAZ,20201,ACHACACHI,24,3,1,1,1
2,LA PAZ,20601,SORATA,24,1,1,0,0
2,LA PAZ,20602,GUANAY,24,1,1,0,0
2,LA PAZ,20608,TEOPONTE,24,1,1,0,0
2,LA PAZ,20801,VIACHA,24,70,67,0,3
2,LA PAZ,20904,MALLA,24,1,0,0,1
2,LA PAZ,20905,CAIROMA,24,11,0,0,11
2,LA PAZ,21003,CAJUATA,24,2,0,1,1
2,LA PAZ,21004,COLQUIRI,24,28,27,1,0
2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),24,4,2,1,1
2,LA PAZ,21104,PALOS BLANCOS,24,1,0,1,0
2,LA PAZ,21105,LA ASUNTA,24,1,0,1,0
2,LA PAZ,21202,LAJA,24,1,1,0,0
2,LA PAZ,21301,SICA SICA (VILLA AROMA),24,2,0,1,1
2,LA PAZ,21302,UMALA,24,12,7,2,3
2,LA PAZ,21305,PATACAMAYA,24,37,15,2,20
2,LA PAZ,21401,COROICO,24,1,1,0,0
2,LA PAZ,21402,CORIPATA,24,1,1,0,0
2,LA PAZ,21701,COPACABANA,24,3,2,0,1
2,LA PAZ,22001,CARANAVI,24,12,10,0,2
3,COCHABAMBA,30101,COCHABAMBA,24,602,564,23,15
3,COCHABAMBA,30203,OMEREQUE,24,5,0,0,5
3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),24,1,1,0,0
3,COCHABAMBA,30302,MOROCHATA,24,5,0,0,5
3,COCHABAMBA,30401,TARATA,24,2,2,0,0
3,COCHABAMBA,30501,ARANI,24,3,3,0,0
3,COCHABAMBA,30502,VACAS,24,3,3,0,0
3,COCHABAMBA,30701,CAPINOTA,24,2,1,1,0
3,COCHABAMBA,30702,SANTIVAÑES,24,18,5,1,12
3,COCHABAMBA,30703,SICAYA,24,1,1,0,0
3,COCHABAMBA,30801,CLIZA,24,3,1,1,1
3,COCHABAMBA,30802,TOCO,24,1,1,0,0
3,COCHABAMBA,30803,TOLATA,24,2,1,1,0
3,COCHABAMBA,30901,QUILLACOLLO,24,131,110,6,15
3,COCHABAMBA,30902,SIPE SIPE,24,21,14,2,5
3,COCHABAMBA,30903,TIQUIPAYA,24,17,17,0,0
3,COCHABAMBA,30904,VINTO,24,21,20,1,0
3,COCHABAMBA,30905,COLCAPIRHUA,24,16,15,1,0
3,COCHABAMBA,31001,SACABA,24,225,204,10,11
3,COCHABAMBA,31002,COLOMI,24,6,5,1,0
3,COCHABAMBA,31003,VILLA TUNARI,24,29,28,1,0
3,COCHABAMBA,31204,CHIMORE,24,49,46,2,1
3,COCHABAMBA,31205,PUERTO VILLARROEL,24,98,92,6,0
3,COCHABAMBA,31206,ENTRE RIOS CBBA,24,156,141,15,0
3,COCHABAMBA,31301,MIZQUE,24,1,1,0,0
3,COCHABAMBA,31401,PUNATA,24,29,22,1,6
3,COCHABAMBA,31403,SAN BENITO,24,10,9,1,0
3,COCHABAMBA,31501,BOLIVAR,24,1,1,0,0
3,COCHABAMBA,31602,SHINAOTA,24,79,78,1,0
4,ORURO,40101,ORURO,24,265,195,17,53
4,ORURO,40201,CHALLAPATA,24,1,1,0,0
4,ORURO,40202,SANTUARIO DE QUILLACAS,24,3,0,0,3
4,ORURO,40402,TURCO,24,1,1,0,0
4,ORURO,40701,HUANUNI,24,80,53,5,22
4,ORURO,41101,EUCALIPTUS,24,19,9,3,7
5,POTOSI,50101,POTOSI,24,126,96,5,25
5,POTOSI,50201,UNCIA,24,40,40,0,0
5,POTOSI,50203,LLALLAGUA,24,119,112,4,3
5,POTOSI,50901,"COLCHA ""K""",24,6,3,0,3
5,POTOSI,51201,UYUNI,24,3,0,0,3
5,POTOSI,51501,VILLAZON,24,1,1,0,0
6,TARIJA,60101,TARIJA,24,65,54,2,9
6,TARIJA,60201,PADCAYA,24,1,1,0,0
6,TARIJA,60301,YACUIBA,24,33,32,1,0
6,TARIJA,60302,CARAPARI,24,2,2,0,0
6,TARIJA,60303,VILLA MONTES,24,8,5,2,1
6,TARIJA,60501,SAN LORENZO(TJA),24,1,0,0,1
6,TARIJA,60601,ENTRE RIOS TRJ,24,2,2,0,0
7,SANTA CRUZ,70101,SANTA CRUZ,24,7820,5900,195,1725
7,SANTA CRUZ,70102,COTOCA,24,101,96,2,3
7,SANTA CRUZ,70103,PORONGO,24,45,44,0,1
7,SANTA CRUZ,70104,LA GUARDIA,24,360,332,7,21
7,SANTA CRUZ,70105,EL TORNO,24,171,151,1,19
7,SANTA CRUZ,70201,WARNES,24,182,174,6,2
7,SANTA CRUZ,70202,OKINAWA UNO,24,9,7,2,0
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,24,41,41,0,0
7,SANTA CRUZ,70401,BUENA VISTA,24,17,16,0,1
7,SANTA CRUZ,70402,SAN CARLOS,24,21,20,0,1
7,SANTA CRUZ,70403,YAPACANI,24,90,90,0,0
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,24,24,24,0,0
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,24,50,49,1,0
7,SANTA CRUZ,70502,PAILON,24,75,74,1,0
7,SANTA CRUZ,70503,ROBORÉ,24,16,10,1,5
7,SANTA CRUZ,70601,PORTACHUELO,24,144,142,2,0
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,24,32,27,0,5
7,SANTA CRUZ,70603,COLPA BÉLGICA,24,59,57,2,0
7,SANTA CRUZ,70701,LAGUNILLAS,24,4,4,0,0
7,SANTA CRUZ,70703,CABEZAS,24,20,18,0,2
7,SANTA CRUZ,70706,CAMIRI,24,31,18,0,13
7,SANTA CRUZ,70801,VALLE GRANDE,24,13,9,0,4
7,SANTA CRUZ,70802,TRIGAL,24,1,1,0,0
7,SANTA CRUZ,70803,MORO MORO,24,21,21,0,0
7,SANTA CRUZ,70901,SAMAIPATA,24,8,8,0,0
7,SANTA CRUZ,70902,PAMPA GRANDE,24,7,6,1,0
7,SANTA CRUZ,70903,MAIRANA,24,31,28,2,1
7,SANTA CRUZ,71001,MONTERO,24,1255,884,40,331
7,SANTA CRUZ,71002,GRAL. SAAVEDRA,24,42,32,0,10
7,SANTA CRUZ,71003,MINEROS,24,86,56,4,26
7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,24,75,74,1,0
7,SANTA CRUZ,71005,SAN PEDRO,24,153,140,0,13
7,SANTA CRUZ,71101,CONCEPCIÓN,24,6,6,0,0
7,SANTA CRUZ,71102,SAN JAVIER,24,1,1,0,0
7,SANTA CRUZ,71104,SAN JULIÁN,24,30,28,0,2
7,SANTA CRUZ,71106,CUATRO CAÑADAS,24,32,31,1,0
7,SANTA CRUZ,71401,PUERTO SUAREZ,24,8,8,0,0
7,SANTA CRUZ,71402,PUERTO QUIJARRO,24,8,8,0,0
7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,24,23,23,0,0
7,SANTA CRUZ,70702,CHARAGUA,24,1,0,1,0
7,SANTA CRUZ,70904,QUIRUSILLAS,24,1,1,0,0
7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,24,34,34,0,0
7,SANTA CRUZ,71201,SAN MATIAS,24,3,3,0,0
7,SANTA CRUZ,71502,URUBICHÁ,24,3,3,0,0
8,BENI,80101,TRINIDAD,24,2421,2253,126,42
8,BENI,80201,RIBERALTA,24,100,96,2,2
8,BENI,80202,GUAYARAMERIN,24,247,232,15,0
8,BENI,80302,SAN BORJA,24,2,1,0,1
8,BENI,80304,RURRENABAQUE,24,1,1,0,0
8,BENI,80401,SANTA ANA,24,7,7,0,0
8,BENI,80402,EXALTACION,24,5,5,0,0
8,BENI,80501,SAN IGNACIO,24,6,5,0,1
8,BENI,80601,LORETO,24,5,4,1,0
8,BENI,80602,SAN ANDRES,24,34,34,0,0
8,BENI,80701,SAN JOAQUIN,24,62,60,2,0
8,BENI,80702,SAN RAMON BENI,24,54,52,2,0
9,PANDO,90101,COBIJA,24,243,225,6,12
9,PANDO,90102,PORVENIR,24,10,10,0,0
9,PANDO,90103,BOLPEBRA,24,10,10,0,0
9,PANDO,90203,FILADELFIA,24,3,3,0,0
9,PANDO,90301,PUERTO GONZALO MORENO,24,1,1,0,0
1,CHUQUISACA,10101,SUCRE,25,202,174,15,13
1,CHUQUISACA,10102,YOTALA,25,3,3,0,0
1,CHUQUISACA,10202,TARVITA,25,1,1,0,0
1,CHUQUISACA,10303,MOJOCOYA,25,3,3,0,0
1,CHUQUISACA,10304,ICLA,25,4,4,0,0
1,CHUQUISACA,10401,PADILLA,25,2,2,0,0
1,CHUQUISACA,10404,ALCALA,25,3,3,0,0
1,CHUQUISACA,10501,MONTEAGUDO,25,22,20,0,2
1,CHUQUISACA,10601,TARABUCO,25,1,1,0,0
1,CHUQUISACA,10602,YAMPARAEZ,25,1,1,0,0
1,CHUQUISACA,10801,VILLA SERRANO,25,1,1,0,0
1,CHUQUISACA,10902,CULPINA,25,4,3,0,1
1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),25,6,6,0,0
2,LA PAZ,20101,LA PAZ,25,816,623,21,172
2,LA PAZ,20104,ACHOCALLA,25,10,10,0,0
2,LA PAZ,20105,EL ALTO,25,488,355,20,113
2,LA PAZ,20201,ACHACACHI,25,3,1,1,1
2,LA PAZ,20601,SORATA,25,1,1,0,0
2,LA PAZ,20602,GUANAY,25,1,1,0,0
2,LA PAZ,20608,TEOPONTE,25,4,4,0,0
2,LA PAZ,20702,PELECHUCO,25,1,1,0,0
2,LA PAZ,20801,VIACHA,25,77,73,0,4
2,LA PAZ,20904,MALLA,25,1,0,0,1
2,LA PAZ,20905,CAIROMA,25,11,0,0,11
2,LA PAZ,21003,CAJUATA,25,2,0,1,1
2,LA PAZ,21004,COLQUIRI,25,38,36,2,0
2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),25,7,5,1,1
2,LA PAZ,21103,YANACACHI,25,1,1,0,0
2,LA PAZ,21104,PALOS BLANCOS,25,1,0,1,0
2,LA PAZ,21105,LA ASUNTA,25,1,0,1,0
2,LA PAZ,21202,LAJA,25,1,1,0,0
2,LA PAZ,21301,SICA SICA (VILLA AROMA),25,2,0,1,1
2,LA PAZ,21302,UMALA,25,14,9,2,3
2,LA PAZ,21305,PATACAMAYA,25,38,15,2,21
2,LA PAZ,21401,COROICO,25,2,2,0,0
2,LA PAZ,21402,CORIPATA,25,9,8,1,0
2,LA PAZ,21701,COPACABANA,25,3,2,0,1
2,LA PAZ,22001,CARANAVI,25,13,11,0,2
3,COCHABAMBA,30101,COCHABAMBA,25,1135,1067,38,30
3,COCHABAMBA,30203,OMEREQUE,25,5,0,0,5
3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),25,1,1,0,0
3,COCHABAMBA,30302,MOROCHATA,25,5,0,0,5
3,COCHABAMBA,30401,TARATA,25,2,0,0,2
3,COCHABAMBA,30403,ARBIETO,25,1,1,0,0
3,COCHABAMBA,30501,ARANI,25,3,2,0,1
3,COCHABAMBA,30502,VACAS,25,3,3,0,0
3,COCHABAMBA,30701,CAPINOTA,25,3,2,1,0
3,COCHABAMBA,30702,SANTIVAÑES,25,20,7,1,12
3,COCHABAMBA,30703,SICAYA,25,1,1,0,0
3,COCHABAMBA,30801,CLIZA,25,5,2,2,1
3,COCHABAMBA,30802,TOCO,25,2,2,0,0
3,COCHABAMBA,30803,TOLATA,25,2,1,1,0
3,COCHABAMBA,30901,QUILLACOLLO,25,181,160,6,15
3,COCHABAMBA,30902,SIPE SIPE,25,44,37,2,5
3,COCHABAMBA,30903,TIQUIPAYA,25,29,29,0,0
3,COCHABAMBA,30904,VINTO,25,25,24,1,0
3,COCHABAMBA,30905,COLCAPIRHUA,25,21,20,1,0
3,COCHABAMBA,31001,SACABA,25,306,282,13,11
3,COCHABAMBA,31002,COLOMI,25,8,7,1,0
3,COCHABAMBA,31003,VILLA TUNARI,25,34,33,1,0
3,COCHABAMBA,31204,CHIMORE,25,53,49,3,1
3,COCHABAMBA,31205,PUERTO VILLARROEL,25,133,125,8,0
3,COCHABAMBA,31206,ENTRE RIOS CBBA,25,206,188,18,0
3,COCHABAMBA,31301,MIZQUE,25,1,1,0,0
3,COCHABAMBA,31401,PUNATA,25,41,33,2,6
3,COCHABAMBA,31403,SAN BENITO,25,10,9,1,0
3,COCHABAMBA,31501,BOLIVAR,25,1,1,0,0
3,COCHABAMBA,31602,SHINAOTA,25,79,78,1,0
4,ORURO,40101,ORURO,25,338,254,22,62
4,ORURO,40201,CHALLAPATA,25,6,6,0,0
4,ORURO,40202,SANTUARIO DE QUILLACAS,25,3,0,0,3
4,ORURO,40402,TURCO,25,1,1,0,0
4,ORURO,40701,HUANUNI,25,98,63,11,24
4,ORURO,40901,SABAYA,25,4,4,0,0
4,ORURO,41101,EUCALIPTUS,25,19,9,3,7
5,POTOSI,50101,POTOSI,25,170,137,7,26
5,POTOSI,50201,UNCIA,25,57,57,0,0
5,POTOSI,50203,LLALLAGUA,25,173,164,6,3
5,POTOSI,50901,"COLCHA ""K""",25,6,3,0,3
5,POTOSI,51201,UYUNI,25,5,1,1,3
5,POTOSI,51501,VILLAZON,25,13,13,0,0
6,TARIJA,60101,TARIJA,25,123,107,4,12
6,TARIJA,60201,PADCAYA,25,1,1,0,0
6,TARIJA,60301,YACUIBA,25,80,77,1,2
6,TARIJA,60302,CARAPARI,25,10,10,0,0
6,TARIJA,60303,VILLA MONTES,25,20,16,3,1
6,TARIJA,60501,SAN LORENZO(TJA),25,3,2,0,1
6,TARIJA,60601,ENTRE RIOS TRJ,25,2,2,0,0
7,SANTA CRUZ,70101,SANTA CRUZ,25,10171,6042,244,3885
7,SANTA CRUZ,70102,COTOCA,25,105,100,2,3
7,SANTA CRUZ,70103,PORONGO,25,54,53,0,1
7,SANTA CRUZ,70104,LA GUARDIA,25,396,368,7,21
7,SANTA CRUZ,70105,EL TORNO,25,205,185,1,19
7,SANTA CRUZ,70201,WARNES,25,214,206,6,2
7,SANTA CRUZ,70202,OKINAWA UNO,25,15,13,2,0
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,25,76,76,0,0
7,SANTA CRUZ,70401,BUENA VISTA,25,23,22,0,1
7,SANTA CRUZ,70402,SAN CARLOS,25,50,49,0,1
7,SANTA CRUZ,70403,YAPACANI,25,143,143,0,0
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,25,26,26,0,0
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,25,80,79,1,0
7,SANTA CRUZ,70502,PAILON,25,96,95,1,0
7,SANTA CRUZ,70503,ROBORÉ,25,16,10,1,5
7,SANTA CRUZ,70601,PORTACHUELO,25,146,144,2,0
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,25,59,54,0,5
7,SANTA CRUZ,70603,COLPA BÉLGICA,25,72,70,2,0
7,SANTA CRUZ,70701,LAGUNILLAS,25,4,4,0,0
7,SANTA CRUZ,70703,CABEZAS,25,20,18,0,2
7,SANTA CRUZ,70706,CAMIRI,25,32,18,1,13
7,SANTA CRUZ,70801,VALLE GRANDE,25,19,15,0,4
7,SANTA CRUZ,70802,TRIGAL,25,2,2,0,0
7,SANTA CRUZ,70803,MORO MORO,25,23,23,0,0
7,SANTA CRUZ,70901,SAMAIPATA,25,8,8,0,0
7,SANTA CRUZ,70902,PAMPA GRANDE,25,10,9,1,0
7,SANTA CRUZ,70903,MAIRANA,25,35,32,2,1
7,SANTA CRUZ,71001,MONTERO,25,1454,1045,42,367
7,SANTA CRUZ,71002,GRAL. SAAVEDRA,25,44,34,0,10
7,SANTA CRUZ,71003,MINEROS,25,98,68,4,26
7,SANTA CRUZ,71004,FERNÁNDEZ ALONSO,25,76,29,1,46
7,SANTA CRUZ,71005,SAN PEDRO,25,168,155,0,13
7,SANTA CRUZ,71101,CONCEPCIÓN,25,11,11,0,0
7,SANTA CRUZ,71102,SAN JAVIER,25,10,10,0,0
7,SANTA CRUZ,71104,SAN JULIÁN,25,41,39,0,2
7,SANTA CRUZ,71106,CUATRO CAÑADAS,25,43,42,1,0
7,SANTA CRUZ,71401,PUERTO SUAREZ,25,12,12,0,0
7,SANTA CRUZ,71402,PUERTO QUIJARRO,25,26,26,0,0
7,SANTA CRUZ,71105,SAN ANTONIO DE LOMERÍO,25,23,23,0,0
7,SANTA CRUZ,71301,COMARAPA,25,6,6,0,0
7,SANTA CRUZ,70702,CHARAGUA,25,4,3,1,0
7,SANTA CRUZ,70904,QUIRUSILLAS,25,1,1,0,0
7,SANTA CRUZ,71501,ASCENCIÓN DE GUARAYOS,25,39,39,0,0
7,SANTA CRUZ,71201,SAN MATIAS,25,3,3,0,0
7,SANTA CRUZ,71502,URUBICHÁ,25,4,4,0,0
7,SANTA CRUZ,71403,CARMEN RIVERO TóRREZ,25,2,2,0,0
8,BENI,80101,TRINIDAD,25,2753,2558,143,52
8,BENI,80201,RIBERALTA,25,247,235,10,2
8,BENI,80202,GUAYARAMERIN,25,308,288,20,0
8,BENI,80302,SAN BORJA,25,12,11,0,1
8,BENI,80304,RURRENABAQUE,25,1,1,0,0
8,BENI,80401,SANTA ANA,25,7,7,0,0
8,BENI,80402,EXALTACION,25,5,5,0,0
8,BENI,80501,SAN IGNACIO,25,9,8,0,1
8,BENI,80601,LORETO,25,40,39,1,0
8,BENI,80602,SAN ANDRES,25,65,65,0,0
8,BENI,80701,SAN JOAQUIN,25,80,78,2,0
8,BENI,80702,SAN RAMON BENI,25,54,52,2,0
9,PANDO,90101,COBIJA,25,431,406,12,13
9,PANDO,90102,PORVENIR,25,22,22,0,0
9,PANDO,90103,BOLPEBRA,25,11,11,0,0
9,PANDO,90203,FILADELFIA,25,11,10,0,1
9,PANDO,90301,PUERTO GONZALO MORENO,25,1,1,0,0
1,CHUQUISACA,10101,SUCRE,27,758,697,43,18
1,CHUQUISACA,10102,YOTALA,27,6,5,1,0
1,CHUQUISACA,10202,TARVITA,27,5,5,0,0
1,CHUQUISACA,10301,ZUDAÑEZ,27,1,1,0,0
1,CHUQUISACA,10302,PRESTO,27,7,7,0,0
1,CHUQUISACA,10303,MOJOCOYA,27,3,3,0,0
1,CHUQUISACA,10304,ICLA,27,9,9,0,0
1,CHUQUISACA,10401,PADILLA,27,9,9,0,0
1,CHUQUISACA,10402,TOMINA,27,7,7,0,0
1,CHUQUISACA,10403,SOPACHUY,27,3,3,0,0
1,CHUQUISACA,10404,ALCALA,27,6,6,0,0
1,CHUQUISACA,10405,EL VILLAR,27,1,1,0,0
1,CHUQUISACA,10501,MONTEAGUDO,27,30,25,0,5
1,CHUQUISACA,10601,TARABUCO,27,2,2,0,0
1,CHUQUISACA,10602,YAMPARAEZ,27,12,12,0,0
1,CHUQUISACA,10701,CAMARGO,27,2,2,0,0
1,CHUQUISACA,10703,INCAHUASI,27,14,14,0,0
1,CHUQUISACA,10704,VILLA CHARCAS,27,4,4,0,0
1,CHUQUISACA,10801,VILLA SERRANO,27,7,7,0,0
1,CHUQUISACA,10902,CULPINA,27,16,15,0,1
1,CHUQUISACA,10903,LAS CARRERAS,27,1,1,0,0
1,CHUQUISACA,11001,VILLA VACA GUZMAN (MUYUPAMPA),27,14,10,0,4
2,LA PAZ,20101,LA PAZ,27,2296,2053,39,204
2,LA PAZ,20103,MECAPACA,27,1,1,0,0
2,LA PAZ,20104,ACHOCALLA,27,12,12,0,0
2,LA PAZ,20105,EL ALTO,27,1191,1027,29,135
2,LA PAZ,20201,ACHACACHI,27,6,2,3,1
2,LA PAZ,20301,CORO CORO,27,6,6,0,0
2,LA PAZ,20405,ESCOMA,27,2,2,0,0
2,LA PAZ,20502,AYATA,27,1,1,0,0
2,LA PAZ,20601,SORATA,27,2,2,0,0
2,LA PAZ,20602,GUANAY,27,1,1,0,0
2,LA PAZ,20607,MAPIRI,27,2,1,1,0
2,LA PAZ,20608,TEOPONTE,27,6,5,0,1
2,LA PAZ,20702,PELECHUCO,27,1,1,0,0
2,LA PAZ,20801,VIACHA,27,118,102,1,15
2,LA PAZ,20902,SAPAHAQUI,27,1,1,0,0
2,LA PAZ,20904,MALLA,27,1,0,0,1
2,LA PAZ,20905,CAIROMA,27,11,0,0,11
2,LA PAZ,21003,CAJUATA,27,2,0,1,1
2,LA PAZ,21004,COLQUIRI,27,52,46,5,1
2,LA PAZ,21005,ICHOCA,27,1,1,0,0
2,LA PAZ,21101,CHULUMANI (V. DE LA LIBERTAD),27,10,7,2,1
2,LA PAZ,21103,YANACACHI,27,3,3,0,0
2,LA PAZ,21104,PALOS BLANCOS,27,5,4,1,0
2,LA PAZ,21105,LA ASUNTA,27,1,0,1,0
2,LA PAZ,21201,PUCARANI,27,5,4,1,0
2,LA PAZ,21202,LAJA,27,6,4,2,0
2,LA PAZ,21203,BATALLAS,27,1,0,1,0
2,LA PAZ,21301,SICA SICA (VILLA AROMA),27,4,1,2,1
2,LA PAZ,21302,UMALA,27,14,9,2,3
2,LA PAZ,21305,PATACAMAYA,27,47,23,3,21
2,LA PAZ,21401,COROICO,27,8,8,0,0
2,LA PAZ,21402,CORIPATA,27,20,17,3,0
2,LA PAZ,21502,SAN BUENA VENTURA,27,8,8,0,0
2,LA PAZ,21701,COPACABANA,27,3,2,0,1
2,LA PAZ,22001,CARANAVI,27,23,19,1,3
2,LA PAZ,22002,ALTO BENI,27,1,0,1,0
3,COCHABAMBA,30101,COCHABAMBA,27,1988,1814,132,42
3,COCHABAMBA,30202,PASORAPA,27,2,0,2,0
3,COCHABAMBA,30203,OMEREQUE,27,9,3,1,5
3,COCHABAMBA,30301,AYOPAYA (V. DE INDEPENDENCIA),27,1,1,0,0
3,COCHABAMBA,30401,TARATA,27,6,4,0,2
3,COCHABAMBA,30403,ARBIETO,27,7,6,1,0
3,COCHABAMBA,30501,ARANI,27,7,5,1,1
3,COCHABAMBA,30502,VACAS,27,2,2,0,0
3,COCHABAMBA,30601,ARQUE,27,1,1,0,0
3,COCHABAMBA,30701,CAPINOTA,27,16,15,1,0
3,COCHABAMBA,30702,SANTIVAÑES,27,25,12,1,12
3,COCHABAMBA,30703,SICAYA,27,1,1,0,0
3,COCHABAMBA,30801,CLIZA,27,4,3,0,1
3,COCHABAMBA,30802,TOCO,27,3,2,1,0
3,COCHABAMBA,30803,TOLATA,27,3,2,1,0
3,COCHABAMBA,30901,QUILLACOLLO,27,344,304,9,31
3,COCHABAMBA,30902,SIPE SIPE,27,70,21,4,45
3,COCHABAMBA,30903,TIQUIPAYA,27,82,77,4,1
3,COCHABAMBA,30904,VINTO,27,50,45,5,0
3,COCHABAMBA,30905,COLCAPIRHUA,27,60,55,4,1
3,COCHABAMBA,31001,SACABA,27,464,396,31,37
3,COCHABAMBA,31002,COLOMI,27,12,10,2,0
3,COCHABAMBA,31003,VILLA TUNARI,27,60,43,5,12
3,COCHABAMBA,31202,POJO (CBBA),27,1,1,0,0
3,COCHABAMBA,31204,CHIMORE,27,104,99,4,1
3,COCHABAMBA,31205,PUERTO VILLARROEL,27,301,271,18,12
3,COCHABAMBA,31206,ENTRE RIOS CBBA,27,323,281,21,21
3,COCHABAMBA,31301,MIZQUE,27,3,0,1,2
3,COCHABAMBA,31401,PUNATA,27,52,34,8,10
3,COCHABAMBA,31403,SAN BENITO,27,13,12,1,0
3,COCHABAMBA,31501,BOLIVAR,27,2,2,0,0
3,COCHABAMBA,31601,TIRAQUE (CBBA),27,1,1,0,0
3,COCHABAMBA,31602,SHINAOTA,27,126,117,4,5
4,ORURO,40101,ORURO,27,875,665,51,159
4,ORURO,40102,CARACOLLO,27,10,8,2,0
4,ORURO,40104,SORACACHI,27,1,1,0,0
4,ORURO,40201,CHALLAPATA,27,27,26,0,1
4,ORURO,40202,SANTUARIO DE QUILLACAS,27,4,1,0,3
4,ORURO,40402,TURCO,27,1,1,0,0
4,ORURO,40501,HUACHACALLA,27,9,9,0,0
4,ORURO,40601,POOPO,27,2,1,1,0
4,ORURO,40603,ANTEQUERA,27,1,1,0,0
4,ORURO,40701,HUANUNI,27,226,181,18,27
4,ORURO,40702,MACHACAMARCA,27,1,0,1,0
4,ORURO,40801,SALINAS DE GARCI MENDOZA,27,1,1,0,0
4,ORURO,40901,SABAYA,27,4,4,0,0
4,ORURO,40902,COIPASA,27,1,1,0,0
4,ORURO,41101,EUCALIPTUS,27,24,11,3,10
4,ORURO,41401,SANTIAGO DE HUARI,27,3,0,3,0
4,ORURO,41601,HUAYLLAMARCA,27,2,1,1,0
5,POTOSI,50101,POTOSI,27,307,261,11,35
5,POTOSI,50201,UNCIA,27,101,101,0,0
5,POTOSI,50203,LLALLAGUA,27,279,261,10,8
5,POTOSI,50204,CHUQUIHUTA AYLLU JUCUMANI,27,1,0,1,0
5,POTOSI,50301,BETANZOS,27,2,2,0,0
5,POTOSI,50401,COLQUECHACA,27,3,3,0,0
5,POTOSI,50403,POCOATA,27,1,1,0,0
5,POTOSI,50404,OCURI,27,2,2,0,0
5,POTOSI,50502,TORO TORO,27,1,1,0,0
5,POTOSI,50601,COTAGAITA,27,2,2,0,0
5,POTOSI,50701,SACACA,27,1,0,1,0
5,POTOSI,50802,ATOCHA,27,1,1,0,0
5,POTOSI,50901,"COLCHA ""K""",27,10,5,0,5
5,POTOSI,51102,"CAIZA ""D""",27,10,9,1,0
5,POTOSI,51201,UYUNI,27,19,14,1,4
5,POTOSI,51501,VILLAZON,27,18,18,0,0
6,TARIJA,60101,TARIJA,27,590,553,16,21
6,TARIJA,60201,PADCAYA,27,3,2,0,1
6,TARIJA,60202,BERMEJO,27,7,7,0,0
6,TARIJA,60301,YACUIBA,27,181,168,5,8
6,TARIJA,60302,CARAPARI,27,20,20,0,0
6,TARIJA,60303,VILLA MONTES,27,40,34,4,2
6,TARIJA,60401,URIONDO (A. CONCEPCION),27,29,29,0,0
6,TARIJA,60501,SAN LORENZO(TJA),27,24,23,0,1
6,TARIJA,60502,EL PUENTE(TJA),27,6,6,0,0
6,TARIJA,60601,ENTRE RIOS TRJ,27,16,16,0,0
7,SANTA CRUZ,70101,SANTA CRUZ,27,15298,5486,391,9421
7,SANTA CRUZ,70102,COTOCA,27,193,180,2,11
7,SANTA CRUZ,70103,PORONGO,27,79,73,0,6
7,SANTA CRUZ,70104,LA GUARDIA,27,520,466,7,47
7,SANTA CRUZ,70105,EL TORNO,27,244,219,1,24
7,SANTA CRUZ,70201,WARNES,27,324,299,9,16
7,SANTA CRUZ,70202,OKINAWA UNO,27,39,26,3,10
7,SANTA CRUZ,70301,SAN IGNACIO DE VELASCO,27,142,129,11,2
7,SANTA CRUZ,70401,BUENA VISTA,27,25,23,0,2
7,SANTA CRUZ,70402,SAN CARLOS,27,127,125,0,2
7,SANTA CRUZ,70403,YAPACANI,27,332,324,0,8
7,SANTA CRUZ,70404,SAN JUAN DE YAPACANI,27,90,90,0,0
7,SANTA CRUZ,70501,SAN JOSÉ DE CHIQUITOS,27,135,126,9,0
7,SANTA CRUZ,70502,PAILON,27,131,126,2,3
7,SANTA CRUZ,70503,ROBORÉ,27,38,32,1,5
7,SANTA CRUZ,70601,PORTACHUELO,27,195,190,4,1
7,SANTA CRUZ,70602,SANTA ROSA DEL SARA,27,86,81,0,5
7,SANTA CRUZ,70603,COLPA BÉLGICA,27,82,78,3,1
